Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
013W4rTaJQ22Fm0Kn7g7pO,"36uT4b5dk9vfJ7GBLjtqBh","Fuck Rap","R4z","18veno",2020-06-28,118391,27,spotify:user:pigsandplans,2020-07-28T18:47:13Z,"indie hip hop,south carolina hip hop",0.858,0.424,10,-6.86,1,0.247,0.00209,0,0.119,0.194,74.997,4
3l33v33H3EncMxnum7fMle,"5ZPYeVqoWNuukwfarvkyJX","HEART(BREAK)","HEART(BREAK)","SAIAH",2020-06-26,149722,42,spotify:user:pigsandplans,2020-08-25T19:06:13Z,"emo rap",0.621,0.733,4,-4.264,1,0.0323,0.0881,0,0.11,0.606,134.87,4
3Kpwa83gL293vVqvWLpoGu,"3XlPXxJwM5utJ5D0PiBugV","west side boys","white ceilings","whiterosemoxie",2020-03-27,189695,0,spotify:user:pigsandplans,2020-04-28T03:46:35Z,"indie hip hop",0.691,0.435,0,-7.936,1,0.173,0.692,0,0.151,0.438,81.978,4
4gwltSjdrzKtKz9dlk2Wja,"7A47sEe0ih6WpKmNCRMu86","Stella Brown","Stella Brown","Jelani Aryeh",2020-04-03,187415,66,spotify:user:pigsandplans,2020-04-03T04:05:07Z,"alternative r&b,bedroom soul,indie r&b",0.724,0.48,2,-7.537,1,0.0342,0.211,0.0772,0.289,0.591,125.007,4
1KSz0dMTPwRq9OqLkNxcfd,"290nCNEce1y6rfoJiO2rK7,16rCzZOMQX7P8Kmn5YKexI","Energy (feat. Mahalia)","Send Them To Coventry","Pa Salieu,Mahalia",2020-11-13,188826,57,spotify:user:pigsandplans,2020-12-15T20:35:27Z,"afroswing,uk alternative hip hop,uk hip hop,alternative r&b,chill r&b,dance pop,indie anthem-folk,indie r&b,indie soul,pop,r&b,uk contemporary r&b",0.75,0.711,4,-8.5,1,0.119,0.707,0.0053,0.108,0.567,112.476,4
1n9sjbCoCK2EJxwGeQppne,"2EfVaxu8waMDKEDAxwfml3","One Moor Day","No Moor Bad Days","Chuck Indigo",2020-10-07,201905,10,spotify:user:pigsandplans,2020-12-15T19:13:50Z,"nashville hip hop",0.569,0.472,8,-14.224,0,0.0948,0.663,0,0.135,0.909,95.439,3
7o3IKEFx73TNX4ymG3zZB8,"6t4Ti3W4wPs5GUx982OMYt","headache","headache","Jackie Hayes",2020-05-28,127562,0,spotify:user:pigsandplans,2020-07-28T18:47:23Z,"modern indie pop",0.741,0.81,6,-6.42,0,0.034,0.119,0.0000618,0.331,0.965,124.109,4
69NWTDajcgis6vLEyaPMEh,"1Uk1GyijF6fSfX4mWq5bfR","Big Wheel","Big Wheel / Stellate","Samia",2020-07-22,195773,41,spotify:user:pigsandplans,2020-08-25T19:06:20Z,"art pop,bubblegrunge,indie folk,indie pop,indie rock",0.553,0.512,5,-7.759,1,0.0465,0.569,0.0000387,0.107,0.259,94.96,4
4Tzw9IdZbVyzmpWrvsGaNX,"1uRxRKC7d9zwYGSRflTKDR","Wildfires","Untitled (Black Is)","SAULT",2020-06-19,206947,66,spotify:user:pigsandplans,2020-08-25T19:06:33Z,"funk,indie soul,pop soul",0.862,0.314,3,-8.269,0,0.0369,0.108,0.156,0.0878,0.502,114.472,4
3hjaAXpqBfhoQa4I2MYRiv,"6Gl4Q3ePw6HKMfIOix5QpG","Boomer","Live Forever","Bartees Strange",2020-10-02,197521,44,spotify:user:pigsandplans,2020-10-27T16:24:25Z,"art pop,bubblegrunge,indie rock",0.552,0.956,9,-3.197,1,0.167,0.00169,0,0.359,0.669,159.999,4
74izY8U7a4j4Mz8jG6erum,"1m0t5VYISq6TcyMo7UqLMz","INNERSTATE","VERY ALONE","Zaia",2020-05-13,162773,35,spotify:user:pigsandplans,2020-08-14T18:02:24Z,"alternative r&b,atl hip hop",0.714,0.609,0,-7.811,1,0.0599,0.00518,0.018,0.116,0.247,167.89,4
2KyS4sFuKvNYerKxHPyawL,"6t4Ti3W4wPs5GUx982OMYt","dead end","dead end","Jackie Hayes",2021-04-27,140000,47,spotify:user:pigsandplans,2021-04-27T16:49:17Z,"modern indie pop",0.607,0.745,0,-7.49,0,0.0322,0.000038,0.00725,0.098,0.438,153.008,4
62kHSw6wBh4c6UemJCb5p6,"22vqVhfPJab5kkU9txDGX3","Take Me Where Your Heart Is","Take Me Where Your Heart Is","Q",2020-10-09,192647,10,spotify:user:pigsandplans,2020-12-15T20:46:00Z,"alternative r&b,chill r&b,indie r&b",0.858,0.426,10,-8.879,0,0.0402,0.00586,0.761,0.0986,0.419,89.981,4
0Ar0eljzigHmFoYdoGFouG,"14iZPa9FB6NBz4t5mR0oFe","religion","dark summer","Untradition",2020-08-14,211948,8,spotify:user:pigsandplans,2020-11-11T23:02:18Z,"",0.258,0.395,1,-9.562,1,0.0327,0.0505,0.00000394,0.248,0.239,77.084,4
2fozfsVzd6kCYp5OA3sOUJ,"1Qg99NvQcJaAMmmDl6nPRv","Little","Little","Jany Green",2020-05-14,157089,59,spotify:user:pigsandplans,2020-06-30T02:01:44Z,"modern indie pop",0.819,0.624,0,-7.523,1,0.0665,0.239,0.000461,0.104,0.752,110.001,4
3awnZSyvKdi7rBLttHk36K,"0bBz5bRBkExaej2HxtVfCw,1rHOtdmGNr5vcYNw5v7QGC","IDWK","IDWK","347aidan,Kenny Beats",2021-01-25,123428,63,spotify:user:pigsandplans,2021-01-25T16:48:43Z,"sad rap,trap,underground hip hop",0.852,0.307,9,-10.275,1,0.298,0.403,0,0.236,0.727,140.08,4
3SONA2HtyUilUPckrSOiln,"32gTQwEODaNCVu6SdNko3z","The Internet","Devyn’s Song / The Internet","Hearts <3",2021-01-29,182318,32,spotify:user:pigsandplans,2021-02-24T17:05:52Z,"",0.7,0.571,8,-7.408,1,0.153,0.646,0,0.0745,0.814,144.059,4
28gV2xP0wGMus7L3H0Pa72,"2SMBWRC5ACqTXfhAxkJBjk,39kjdm4oUJo40vZgcetOGV","limitations","everybody's lonely (mixtape)","neek,Saro",2020-10-30,127578,34,spotify:user:pigsandplans,2020-11-06T20:18:13Z,"",0.455,0.696,10,-9.016,0,0.0424,0.215,0.00423,0.194,0.588,95.018,4
7G1z481K0xAULT3eVaaNQD,"0dUYLC7DLjeS8gIh8cz2Pq","Medallion","Medallion","Jenevieve",2020-02-12,149377,41,spotify:user:pigsandplans,2020-02-25T21:53:44Z,"alternative r&b,indie r&b",0.759,0.505,10,-7.359,0,0.0518,0.22,0.0000115,0.293,0.802,78.996,4
3j4P8ytkoDpBFePPrXHEbe,"5JKePhHHAtaMvBoWuULgm6","Moonboy","Moonboy","Bennett Coast",2020-07-10,132230,56,spotify:user:pigsandplans,2020-10-27T16:27:24Z,"chill pop",0.507,0.375,9,-10.637,1,0.0256,0.855,0.00981,0.11,0.0519,90.006,4
2hEFAHjkgjUJSbSWrB6uad,"4V30Q8ACPdJCcAmAYibfrH","Did I Get It Wrong","Did I Get It Wrong","Dora Jar",2020-10-02,185041,43,spotify:user:pigsandplans,2020-10-27T16:26:20Z,"",0.798,0.426,8,-11.365,0,0.034,0.527,0.000842,0.101,0.333,120.018,4
0x3dVpAPvOn0jp4MaMfOji,"4FSZ9V3bh5KYaY6FAJrp7Y","PINK","MUDBATH","MuddyMya",2020-03-21,110106,7,spotify:user:pigsandplans,2021-01-15T19:30:33Z,"",0.795,0.562,2,-6.288,1,0.243,0.0165,0,0.0925,0.47,152.086,4
2IoFdGBu5HL6VX4C49Twf4,"1ueFyDvrq8tCjAd6x8AVxD","Another Bottle","Liephas Evil","Tom The Mail Man",2020-08-14,168750,33,spotify:user:pigsandplans,2020-08-25T19:05:01Z,"modern indie pop,sad rap",0.776,0.283,6,-13.991,0,0.244,0.251,0,0.0959,0.55,112.015,4
1j8w4X9aIP06DxTm3rVSe6,"4YzpHOw5CeN2PhIgiEyGML","I'm Not Daddy","Big Brain Man","Whu Else",2020-06-26,206896,32,spotify:user:pigsandplans,2020-06-30T01:59:30Z,"indie hip hop",0.595,0.628,8,-7.06,1,0.141,0.00785,0.126,0.156,0.532,173.939,4
2lY7DpTKGfBZQihvvqJ0Pg,"4mwdnO2jZrMmMVrjcHsZBv","Metal Wings","Metal Wings","Kenny Mason",2020-02-26,162306,40,spotify:user:pigsandplans,2020-02-26T14:17:15Z,"atl hip hop,indie hip hop,underground hip hop",0.661,0.818,11,-4.647,1,0.0739,0.0371,0,0.338,0.266,155.057,4
2VJgCn4SeMvWvLORcwafpg,"6n7llPn2HLKS375ZyJQ2VR","Centre","Centre","AJRadico",2020-10-22,150973,13,spotify:user:pigsandplans,2020-11-06T20:17:01Z,"",0.698,0.552,6,-9.743,0,0.189,0.895,0.00174,0.664,0.551,144.089,4
6zuvB7LsseXwZX5uPg85NP,"7qFssj4KoOxd1IOPfv9iT7","Home","Home","Somni",2020-03-27,121618,46,spotify:user:pigsandplans,2020-04-28T03:47:03Z,"",0.555,0.541,9,-6.47,1,0.36,0.927,0.0436,0.57,0.542,84.024,4
5DmNUZcVPIWeIlTJaRQSg5,"7vNNmjV14SKQzlQAEg0BXP","Bruiseboy","Bruiseboy","Jean Dawson",2020-02-12,203226,37,spotify:user:pigsandplans,2020-04-04T14:40:26Z,"indie hip hop,modern indie pop",0.512,0.917,4,-3.994,1,0.0755,0.0471,0.427,0.353,0.347,121.99,4
35ZDgSGHRkV04aYdkP1VfI,"1SCrMreNPJYSRZIlRe9SUq","HEAVY METAL","HEAVY METAL","Paris Texas",2021-02-17,159652,53,spotify:user:pigsandplans,2021-02-24T17:03:23Z,"indie hip hop,indie r&b",0.736,0.482,1,-9.981,1,0.305,0.71,0,0.221,0.442,115.02,4
71AAeSeU8hrCARbxGYgFtM,"7lU8Gtn7moZmPqqu4oPkEh","somebody, some body","cliff","Brevin Kim",2019-09-16,133090,47,spotify:user:pigsandplans,2019-09-16T14:12:41Z,"boston hip hop",0.714,0.394,1,-5.88,0,0.0516,0.402,0.00000923,0.15,0.231,109.779,4
2quqI0vI60XTjPGl2Dk8ph,"7Mkl8rsG7ZMoh0SZPuVZUW","Korleone","Korleone","BBY KODIE",2020-04-19,192696,46,spotify:user:pigsandplans,2020-04-19T16:08:37Z,"vapor trap",0.831,0.357,2,-8.041,1,0.151,0.225,0.0000028,0.11,0.239,120.095,4
48U1hydvN4WPGnYvwZ0lqK,"6vyaBinA0tnzsoiX4GEboa","All My Dogs","Child","Sam Truth",2020-02-27,172295,53,spotify:user:pigsandplans,2020-06-30T02:02:12Z,"indie hip hop",0.421,0.602,1,-10.176,1,0.41,0.078,0.000325,0.109,0.0393,71.819,4
6xNkEcbvpPcdSOFKFXNpFL,"5KpmWCJ5NqsY9meqhjwbxR","Amber","Amber","Unusual Demont",2020-08-11,214325,65,spotify:user:pigsandplans,2021-02-24T17:04:46Z,"modern alternative pop",0.884,0.756,8,-6.831,1,0.202,0.326,0.0481,0.304,0.784,119.029,4
7rmvToyLvEvwF278o9GQcR,"0mejDRXAzKjEa0PT239f29","Kids","Kids","David Wolves",2020-08-24,269999,17,spotify:user:pigsandplans,2020-08-24T05:07:09Z,"indie hip hop",0.583,0.425,7,-9.035,0,0.0319,0.485,0,0.727,0.234,79.976,4
5YEt6KT2JuTI62ehTcgWTS,"5Bw9kFNhy019e4IBCJZlzw,7cae9Fkz2R1NDHWtdnaE8d","Crunch","Crunch","Jordana,MELVV",2020-02-25,201120,18,spotify:user:pigsandplans,2020-03-24T18:38:11Z,"modern indie pop,indie electropop,vapor soul,vapor twitch",0.554,0.803,2,-4.451,1,0.0333,0.0039,0.692,0.489,0.607,134.016,1
4TkacaEBA8raWT4LizhONs,"1NHCwCMqV9oNQJXl16IltL,5IbEL2xjRtKsunfmsahLuO","Calabasas","Calabasas","ssgkobe,$NOT",2021-03-19,132192,67,spotify:user:pigsandplans,2021-04-02T14:40:37Z,"vapor trap,florida rap,underground hip hop",0.687,0.643,1,-8.906,1,0.439,0.201,0,0.14,0.739,85.464,4
6FeWHmD9B2WcaofH1eQpR2,"6lTiYE2IL4FUqf0CgGjI5i,1peoXq0RPx7czVoFjloeDQ","Myrtle","Myrtle","Medhane,MAVI",2020-01-22,163869,0,spotify:user:pigsandplans,2020-03-24T18:38:39Z,"alternative hip hop,boom bap,nyc rap,indie hip hop,underground hip hop",0.491,0.439,5,-14.827,0,0.301,0.358,0.0487,0.0984,0.59,140.597,4
4ja2gzrNh9VNigzoXfmbwD,"0imE3buPhAowREqCrr4CYe","Mariposa","Mariposa","Peach Tree Rascals",2019-08-28,210000,78,spotify:user:pigsandplans,2020-03-24T18:39:09Z,"alternative r&b,chill r&b,indie r&b,pop",0.676,0.525,9,-5.88,1,0.028,0.617,0,0.356,0.421,112.011,4
2mfVW6i0el4OEHB67fiPb5,"46MWeeHNVMYRIIofQBEX98","UNDA ARMOR","95","BEAM",2019-10-18,155297,53,spotify:user:pigsandplans,2019-11-26T15:21:54Z,"trap soul",0.905,0.453,1,-11.888,1,0.16,0.00132,0.0873,0.112,0.243,147.038,4
1fAWLQnlbgxxae2o9eTXnO,"0VvNvCZj4gZJZVsnIm99GJ","FIAT","FIAT","JAHMED",2020-02-19,101859,0,spotify:user:pigsandplans,2020-03-03T14:51:25Z,"indie hip hop",0.827,0.87,1,-5.295,1,0.404,0.0425,0,0.0662,0.73,171.879,4
